test,motor,sign,amps,phase,t,erpm,iq,imotor,duty,fault
handbrake,right,0,0.2,hold,0.2489545730059035,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.32521970698144287,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.40103947900934145,0.0,-0.19,0.19,-0.051,0
handbrake,right,0,0.2,hold,0.4768908440019004,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.5526962549774908,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.6284569459967315,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.7042214369866997,0.0,-0.19,0.19,-0.051,0
handbrake,right,0,0.2,hold,0.7800587109522894,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.8558777860016562,0.0,-0.19,0.19,-0.051,0
handbrake,right,0,0.4,hold,0.010847010009456426,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.4,hold,0.08765327202854678,0.0,-0.11,0.14,-0.058,0
handbrake,right,0,0.4,hold,0.16411925404099748,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.24045848799869418,0.0,-0.39,0.39,-0.059,0
handbrake,right,0,0.4,hold,0.31696198001736775,0.0,-0.39,0.39,-0.059,0
handbrake,right,0,0.4,hold,0.3935152660124004,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.4701029470306821,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.5467231320217252,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.6230086919968016,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.699650228023529,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.7761508950497955,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.8525884250411764,0.0,-0.39,0.39,-0.058,0
