host_time,sample_index,firmware_seq,firmware_time_s,mode,mode_name,dq_reference,cmdL,cmdR,rpmL,rpmR,iqL_A,iqR_A,idL_A,idR_A,idcL_A,idcR_A,hallL,hallR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,encoder_position,position_target,position_speed_ref_rpm,encoder_elec_angle_deg,encoder_rpm,encoder_sync_state,encoder_sync_text,hw_profile,hw_profile_name,foc_isr_cycles_max,enabled,timeout,left_fault,right_fault,calibrating,calibration_pct
2026-08-30T17:04:16.387,76,3368,1.520000,2,FOC SPD,generated rotor dq,20,20,561,547,-1.3600,0.5100,-6.2600,0.1400,0.5200,0.7600,010,101,1928,2000,1962,1959,1919,1951,42.330,42.20,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3636,1,0,0,0,0,100.0
2026-08-30T17:04:16.407,77,3369,1.540000,2,FOC SPD,generated rotor dq,20,20,554,541,0.9900,1.0400,-0.3200,-0.9100,0.2800,0.8800,110,110,1923,1991,1927,1975,1958,1878,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3636,1,0,0,0,0,100.0
2026-08-30T17:04:16.428,78,3370,1.560000,2,FOC SPD,generated rotor dq,20,20,540,547,1.3900,0.2200,0.1800,-0.1500,0.8000,0.9000,100,010,1943,1842,2009,1965,1972,1924,42.330,42.20,2973,46.4531,74.325,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.448,79,3371,1.580000,2,FOC SPD,generated rotor dq,20,20,561,541,0.9300,0.6400,-0.9400,0.6100,0.4800,0.9200,101,001,1931,1844,1980,1969,1947,1952,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.468,80,3372,1.600000,2,FOC SPD,generated rotor dq,20,20,554,555,0.5600,0.9200,-0.0200,0.3400,0.5600,0.6600,001,101,1934,1986,1970,1962,1866,1965,42.330,42.20,3066,47.9062,76.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.489,81,3373,1.620000,2,FOC SPD,generated rotor dq,20,20,554,534,0.7200,0.4600,-0.2800,-0.2100,0.6000,0.5600,011,110,1937,1992,1986,1957,1961,1930,42.330,42.20,2987,46.6719,74.675,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.509,82,3374,1.640000,2,FOC SPD,generated rotor dq,20,20,547,541,0.6000,0.1700,0.2300,0.0700,0.6600,0.7600,010,010,1935,1981,1884,1956,1972,1935,42.330,42.20,2973,46.4531,74.325,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.530,83,3375,1.660000,2,FOC SPD,generated rotor dq,20,20,554,534,0.6300,1.4000,0.3900,1.5900,0.4400,1.4200,110,001,1927,1972,1946,1993,1913,1963,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.550,84,3376,1.680000,2,FOC SPD,generated rotor dq,20,20,561,555,0.7700,1.8900,-0.5200,-0.2900,0.6400,1.0600,100,101,1937,1919,1937,1971,1849,1978,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.570,85,3377,1.700000,2,FOC SPD,generated rotor dq,20,20,554,534,0.4300,0.7400,-0.0700,-0.6000,0.3800,0.9000,101,100,1926,1943,1982,1972,1964,1905,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.591,86,3378,1.720000,2,FOC SPD,generated rotor dq,20,20,547,541,0.7300,0.0400,0.0800,0.5100,0.8800,0.6600,011,010,1949,2003,1954,1956,1953,1939,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.611,87,3379,1.740000,2,FOC SPD,generated rotor dq,20,20,547,541,1.1100,0.7400,1.5200,0.3600,0.3800,1.1400,010,011,1924,1979,1925,1980,1948,1956,42.330,42.20,3071,47.9844,76.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.631,88,3380,1.760000,2,FOC SPD,generated rotor dq,20,20,554,547,0.7100,1.6500,0.0000,-0.2800,0.3200,1.0400,110,101,1919,1977,1946,1975,1892,1976,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.652,89,3381,1.780000,2,FOC SPD,generated rotor dq,20,20,554,547,1.1200,0.7800,-0.3500,-0.4200,0.6000,0.9800,100,100,1935,1963,1938,1971,1957,1885,42.330,42.20,2980,46.5625,74.500,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.672,90,3382,1.800000,2,FOC SPD,generated rotor dq,20,20,554,555,0.7300,0.2700,-0.4300,-0.2400,0.5400,0.8200,101,010,1932,1894,1978,1960,1973,1912,42.330,42.20,3072,48.0000,76.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.692,91,3383,1.820000,2,FOC SPD,generated rotor dq,20,20,554,534,0.4400,0.4700,0.1500,0.5700,0.4200,1.0800,001,011,1925,1992,1965,1979,1918,1967,42.330,42.20,2973,46.4531,74.325,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.713,92,3384,1.840000,2,FOC SPD,generated rotor dq,20,20,554,547,0.6100,0.6900,-0.2600,-0.1800,0.5400,0.7800,011,101,1934,1981,1987,1965,1924,1961,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.733,93,3385,1.860000,2,FOC SPD,generated rotor dq,20,20,554,541,0.8100,1.3900,0.3700,0.0300,0.3600,1.0600,010,100,1925,1987,1911,1977,1969,1836,42.330,42.20,2980,46.5625,74.500,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.754,94,3386,1.880000,2,FOC SPD,generated rotor dq,20,20,554,547,0.6600,0.8400,0.2200,-0.5900,0.2200,1.3200,110,010,1921,1988,1901,1989,2007,1879,42.330,42.20,3082,48.1562,77.050,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.774,95,3387,1.900000,2,FOC SPD,generated rotor dq,20,20,554,541,0.8400,0.7400,0.1200,-0.1000,0.6600,1.2000,100,011,1937,1909,1969,1989,1935,1972,42.330,42.20,2973,46.4531,74.325,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.794,96,3388,1.920000,2,FOC SPD,generated rotor dq,20,20,554,547,0.4200,0.3900,0.0500,0.0000,0.4800,0.7800,101,001,1927,1922,1962,1959,1940,1956,42.330,42.40,2985,46.6406,74.625,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.815,97,3389,1.940000,2,FOC SPD,generated rotor dq,20,20,554,534,0.6700,1.7600,-0.2900,0.4300,0.8200,0.8400,001,100,1946,1972,1981,1962,1989,1796,42.330,42.40,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.835,98,3390,1.960000,2,FOC SPD,generated rotor dq,20,20,561,534,0.7100,0.2800,1.1100,-0.1700,0.4600,0.8400,011,110,1927,1982,1948,1968,1974,1902,42.330,42.40,2992,46.7500,74.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.855,99,3391,1.980000,2,FOC SPD,generated rotor dq,20,20,547,541,1.1200,0.3100,0.1900,-0.0500,0.4000,0.9200,010,011,1925,1953,1947,1969,1959,1942,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.876,100,3392,2.000000,2,FOC SPD,generated rotor dq,20,20,554,541,0.5300,0.9000,-0.0300,-0.3100,0.3200,1.0600,100,001,1922,1973,1951,1980,1916,1968,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.896,101,3393,2.020000,2,FOC SPD,generated rotor dq,20,20,554,541,0.6800,1.3200,-0.4000,0.2300,0.6000,0.7800,101,100,1935,1947,1963,1962,1966,1892,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.916,102,3394,2.040000,2,FOC SPD,generated rotor dq,20,20,547,541,0.6400,0.1400,0.5100,-0.0700,0.6200,0.6800,001,110,1940,2002,1955,1955,1963,1899,42.330,42.20,3066,47.9062,76.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.937,103,3395,2.060000,2,FOC SPD,generated rotor dq,20,20,554,541,0.3400,0.3100,0.2000,0.2900,0.3800,0.8600,011,011,1923,1976,1959,1960,1978,1943,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.957,104,3396,2.080000,2,FOC SPD,generated rotor dq,20,20,540,541,1.2600,0.4600,0.6800,-0.0300,0.7000,0.7600,010,001,1939,1985,1816,1959,1939,1951,42.330,42.20,2987,46.6719,74.675,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.978,105,3397,2.100000,2,FOC SPD,generated rotor dq,20,20,547,547,0.8100,1.3200,0.5400,0.1300,0.5000,0.8400,110,100,1929,1948,1912,1970,1925,2028,42.330,42.20,3052,47.6875,76.300,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:16.998,106,3398,2.120000,2,FOC SPD,generated rotor dq,20,20,554,547,0.6800,0.9800,0.2600,-1.0000,0.5200,1.2800,100,110,1927,1921,1920,1979,1993,1768,42.330,42.20,2974,46.4688,74.350,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.018,107,3399,2.140000,2,FOC SPD,generated rotor dq,20,20,554,534,0.3400,0.2700,-0.1400,0.7400,0.4000,0.8800,101,011,1925,1885,1965,1965,1902,1986,42.330,42.40,3067,47.9219,76.675,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.038,108,3400,2.160000,2,FOC SPD,generated rotor dq,20,20,554,547,0.6300,0.7500,-0.1800,0.2600,0.6600,0.9200,001,001,1939,1983,1974,1971,1876,1953,42.330,42.40,2981,46.5781,74.525,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.059,109,3401,2.180000,2,FOC SPD,generated rotor dq,20,20,554,534,0.6700,1.6800,0.6000,0.8700,0.6000,1.0200,011,100,1930,1991,1949,1972,1974,1905,42.330,42.40,3072,48.0000,76.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.079,110,3402,2.200000,2,FOC SPD,generated rotor dq,20,20,561,541,-0.7200,1.1700,-0.1800,-0.8900,0.4800,1.4000,010,110,1931,2018,1935,1999,2001,1788,42.330,42.40,2981,46.5781,74.525,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.099,111,3403,2.220000,2,FOC SPD,generated rotor dq,20,20,554,547,0.3700,0.3800,-0.1200,-0.3100,0.3600,0.9400,110,010,1920,1981,1944,1970,1976,1926,42.330,42.40,3216,50.2500,80.400,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.120,112,3404,2.240000,2,FOC SPD,generated rotor dq,20,20,561,541,0.6200,0.7500,-0.4600,0.6700,0.5000,0.8400,100,001,1931,1938,1948,1969,1814,1944,42.330,42.40,2992,46.7500,74.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.140,113,3405,2.260000,2,FOC SPD,generated rotor dq,20,20,554,547,0.3100,0.8400,0.2500,0.2600,0.3200,0.7600,001,101,1924,1964,1973,1966,1950,1931,42.330,42.40,3071,47.9844,76.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.163,114,3406,2.280000,2,FOC SPD,generated rotor dq,20,20,554,541,0.3200,0.9500,0.1200,-0.9000,0.3600,0.9800,011,110,1923,1965,1971,1965,1969,1776,42.330,42.40,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.181,115,3407,2.300000,2,FOC SPD,generated rotor dq,20,20,554,541,0.8800,0.6400,0.6800,-0.1200,0.3400,1.2400,010,010,1921,1998,1949,1985,1957,1941,42.330,42.40,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.201,116,3408,2.320000,2,FOC SPD,generated rotor dq,20,20,547,541,1.5600,1.0500,-0.4600,0.3300,1.1000,1.0000,110,001,1959,1981,1865,1979,1870,1967,42.330,42.40,2985,46.6406,74.625,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.221,117,3409,2.340000,2,FOC SPD,generated rotor dq,20,20,554,547,0.6700,0.9000,-0.0100,0.2900,0.3600,0.8000,100,101,1922,1884,1988,1963,1950,1933,42.330,42.40,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.242,118,3410,2.360000,2,FOC SPD,generated rotor dq,20,20,561,541,0.0800,1.4700,1.3700,-1.2300,0.3600,1.0800,101,110,1923,1932,1970,1984,1988,1829,42.330,42.40,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.262,119,3411,2.380000,2,FOC SPD,generated rotor dq,20,20,554,541,0.4700,0.1300,-0.0700,0.4000,0.4000,0.7200,001,010,1925,1977,1984,1959,1950,1951,42.330,42.40,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.282,120,3412,2.400000,2,FOC SPD,generated rotor dq,20,20,554,534,0.9700,0.9400,0.8200,0.7300,0.7200,1.0200,011,001,1940,1993,1928,1972,1722,1946,42.330,42.40,3072,48.0000,76.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.303,121,3413,2.420000,2,FOC SPD,generated rotor dq,20,20,554,547,1.5300,0.6500,-0.0700,-0.1600,0.7400,0.8400,110,101,1944,1967,1934,1966,1919,1942,42.330,42.40,2990,46.7188,74.750,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.323,122,3414,2.440000,2,FOC SPD,generated rotor dq,20,20,554,541,0.9400,1.1800,0.3000,-1.2200,0.4600,1.0200,100,110,1927,1937,1977,1973,1967,1843,42.330,42.40,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.343,123,3415,2.460000,2,FOC SPD,generated rotor dq,20,20,561,547,0.9100,0.2800,-0.8300,-0.0700,0.4800,0.8400,101,010,1931,1928,1959,1965,1963,1931,42.330,42.40,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.364,124,3416,2.480000,2,FOC SPD,generated rotor dq,20,20,554,547,0.3600,0.1800,0.1700,0.3000,0.6000,0.7600,001,001,1935,1967,1973,1967,1946,1963,42.330,42.20,3072,48.0000,76.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.384,125,3417,2.500000,2,FOC SPD,generated rotor dq,20,20,547,541,0.2400,0.6100,0.9200,0.2600,0.3400,0.6400,011,101,1926,1983,1961,1962,1946,1934,42.330,42.20,2992,46.7500,74.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.404,126,3418,2.520000,2,FOC SPD,generated rotor dq,20,20,561,534,0.8200,0.6000,-0.0400,-0.5400,0.5200,0.6000,010,110,1933,2009,1883,1957,1969,1855,42.330,42.20,3066,47.9062,76.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.425,127,3419,2.540000,2,FOC SPD,generated rotor dq,20,20,554,547,0.3700,0.2500,0.1200,-0.0900,0.4000,0.8400,110,010,1926,2016,2136,1967,1967,1932,42.330,42.20,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.445,128,3420,2.560000,2,FOC SPD,generated rotor dq,20,20,554,541,0.7600,1.0200,-0.6400,0.9800,0.6600,1.0400,100,001,1937,1927,1959,1975,1911,1946,42.330,42.20,3072,48.0000,76.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.466,129,3421,2.580000,2,FOC SPD,generated rotor dq,20,20,561,555,0.2400,-1.7400,0.0500,1.5000,0.4400,0.8600,101,101,1921,1947,1961,1964,2994,1925,42.330,42.20,2981,46.5781,74.525,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.486,130,3422,2.600000,2,FOC SPD,generated rotor dq,20,20,554,534,-0.5700,-0.1300,0.5300,0.7800,0.4400,0.8400,001,110,1929,1965,1997,1967,1983,1919,42.330,42.20,3076,48.0625,76.900,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.506,131,3423,2.620000,2,FOC SPD,generated rotor dq,20,20,561,541,0.6400,0.1800,-0.1600,0.1000,0.4400,0.7600,011,010,1930,2001,1976,1962,1959,1937,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.526,132,3424,2.640000,2,FOC SPD,generated rotor dq,20,20,554,534,1.6600,1.3800,-0.2900,0.9400,0.9600,1.2800,110,001,1953,1971,1930,1991,1814,1955,42.330,42.20,3072,48.0000,76.800,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.547,133,3425,2.660000,2,FOC SPD,generated rotor dq,20,20,554,547,0.8100,0.5300,0.0300,0.1400,0.5000,0.7600,100,101,1927,1961,1948,1959,1924,1948,42.330,42.20,2981,46.5781,74.525,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.567,134,3426,2.680000,2,FOC SPD,generated rotor dq,20,20,561,547,0.7300,0.8200,-0.6700,-0.8100,0.4200,0.8200,101,110,1931,1927,1960,1966,1948,1912,42.330,42.20,2991,46.7344,74.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.587,135,3427,2.700000,2,FOC SPD,generated rotor dq,20,20,554,547,0.4100,0.1300,0.0400,0.1500,0.4600,0.5600,001,010,1930,1967,1980,1958,1957,1932,42.330,42.20,2979,46.5469,74.475,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.608,136,3428,2.720000,2,FOC SPD,generated rotor dq,20,20,561,534,0.4100,0.8700,0.0900,0.2000,0.2600,1.3000,011,011,1919,1969,1995,1989,1945,1962,42.330,42.20,3138,49.0312,78.450,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.628,137,3429,2.740000,2,FOC SPD,generated rotor dq,20,20,561,541,0.8000,1.6900,0.0900,-0.3000,0.4800,1.0800,010,101,1931,2004,1887,1971,1861,1955,42.330,42.20,3066,47.9062,76.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.649,138,3430,2.760000,2,FOC SPD,generated rotor dq,20,20,554,541,0.7300,0.9700,0.0000,-0.4800,0.3000,1.1600,110,100,1920,1995,1913,1981,1965,1915,42.330,42.20,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.669,139,3431,2.780000,2,FOC SPD,generated rotor dq,20,20,554,547,0.4200,0.2400,-0.1000,-0.1800,0.3800,0.8000,100,010,1922,1919,1963,1961,1971,1917,42.330,42.20,3066,47.9062,76.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.689,140,3432,2.800000,2,FOC SPD,generated rotor dq,20,20,561,534,0.5600,0.9500,-0.3600,0.5800,0.4200,1.4200,101,011,1925,1897,1980,1993,1934,1964,42.330,42.20,2985,46.6406,74.625,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.710,141,3433,2.820000,2,FOC SPD,generated rotor dq,20,20,554,541,0.3300,1.0400,0.1400,0.0000,0.4200,0.8600,001,101,1923,1984,1972,1964,1930,1955,42.330,42.40,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.730,142,3434,2.840000,2,FOC SPD,generated rotor dq,20,20,547,541,0.6000,0.8400,-0.2800,-0.2100,0.5000,1.1000,011,100,1934,1991,1957,1979,1969,1851,42.330,42.40,2980,46.5625,74.500,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.751,143,3435,2.860000,2,FOC SPD,generated rotor dq,20,20,547,547,0.6200,0.8000,-0.2300,-0.6100,0.4200,1.2600,010,010,1925,1988,1948,1987,2006,1879,42.330,42.40,3071,47.9844,76.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.771,144,3436,2.880000,2,FOC SPD,generated rotor dq,20,20,547,541,1.6200,0.4700,0.8100,0.0600,0.7200,1.0600,100,011,1941,1895,2008,1970,1958,1948,42.330,42.40,2979,46.5469,74.475,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.791,145,3437,2.900000,2,FOC SPD,generated rotor dq,20,20,561,547,0.6700,0.3600,-0.5700,-0.1500,0.3800,0.8800,101,001,1925,1948,1966,1968,1912,1988,42.330,42.40,3217,50.2656,80.425,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.812,146,3438,2.920000,2,FOC SPD,generated rotor dq,20,20,554,541,0.4800,1.2800,-0.0600,0.0700,0.5400,0.7000,001,100,1932,1955,1985,1963,1981,1826,42.330,42.40,2980,46.5625,74.500,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.832,147,3439,2.940000,2,FOC SPD,generated rotor dq,20,20,547,547,0.5500,0.5400,-0.4000,-0.4600,0.6600,0.8800,011,110,1938,2002,1950,1976,1990,1890,42.330,42.40,3218,50.2812,80.450,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.852,148,3440,2.960000,2,FOC SPD,generated rotor dq,20,20,554,541,0.7600,0.3500,0.4300,0.0500,0.4600,0.8400,010,011,1925,1994,1882,1971,1961,1945,42.330,42.40,2973,46.4531,74.325,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.873,149,3441,2.980000,2,FOC SPD,generated rotor dq,20,20,547,541,0.1000,0.8400,0.5900,-0.2700,0.2400,0.8400,110,001,1920,1976,1904,1969,1918,1970,42.330,42.40,3065,47.8906,76.625,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.893,150,3442,3.000000,2,FOC SPD,generated rotor dq,20,20,561,541,0.8500,1.2000,-0.7600,0.2200,0.6000,0.5400,100,100,1939,1898,1952,1957,1980,1790,42.330,42.40,2986,46.6562,74.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.913,151,3443,3.020000,2,FOC SPD,generated rotor dq,20,20,554,547,0.6100,0.4700,-0.1400,-0.6800,0.6400,0.6200,101,110,1941,1937,2281,1961,1967,1641,42.330,42.40,2980,46.5625,74.500,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.934,152,3444,3.040000,2,FOC SPD,generated rotor dq,20,20,561,541,0.3300,0.1100,0.0600,0.2700,0.4400,0.7600,001,011,1928,1977,1976,1960,1942,1950,42.330,42.40,3066,47.9062,76.650,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.954,153,3445,3.060000,2,FOC SPD,generated rotor dq,20,20,554,534,0.4100,0.5700,0.0000,0.0500,0.3400,0.9800,011,001,1923,1977,1967,1973,1898,1946,42.330,42.40,2981,46.5781,74.525,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.974,154,3446,3.080000,2,FOC SPD,generated rotor dq,20,20,554,547,0.4900,1.1000,-0.1000,0.0600,0.3000,1.0000,010,100,1918,1984,1952,1970,1918,1909,42.330,42.40,3071,47.9844,76.775,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:17.995,155,3447,3.100000,2,FOC SPD,generated rotor dq,20,20,554,541,0.5500,0.7600,-0.1300,-0.8600,0.3600,0.8800,110,110,1925,1972,1941,1973,1973,1820,42.330,42.40,2981,46.5781,74.525,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:18.017,156,3448,3.120000,2,FOC SPD,generated rotor dq,20,20,554,534,0.4500,0.2500,-0.2000,0.6200,0.3600,1.0200,101,010,1922,1958,1967,1973,1909,1979,42.330,42.40,3218,50.2812,80.450,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:18.035,157,3449,3.140000,2,FOC SPD,generated rotor dq,20,20,554,541,0.4000,0.3200,-0.0300,0.7300,0.4800,0.7400,001,001,1929,1955,1980,1967,1745,1943,42.330,42.40,2982,46.5938,74.550,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
2026-08-30T17:04:18.056,158,3450,3.160000,2,FOC SPD,generated rotor dq,20,20,547,541,0.4100,0.8100,-1.0200,0.2000,0.8600,0.7000,011,101,1948,2008,1954,1964,1949,1935,42.330,42.40,3214,50.2188,80.350,0,0,0,0.0,0,0,idle,1,two_hall,3641,1,0,0,0,0,100.0
