case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.33212156099034473,0.0,0.21,0.0,0.21,0.02,0.041,1.667,0.557,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.3984451169962995,0.0,0.27,0.0,0.27,0.02,0.042,1.747,0.351,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.4649755220161751,0.0,0.26,0.0,0.26,0.06,0.04,1.702,-0.203,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.531414017023053,0.0,0.25,0.01,0.25,0.08,0.042,1.755,-0.292,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.5977307080174796,0.0,0.3,-0.01,0.3,0.04,0.041,1.753,-0.278,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.6641852920292877,0.0,0.31,-0.02,0.31,0.0,0.044,1.873,-0.268,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.7304659319925122,0.0,0.27,0.0,0.27,0.08,0.054,2.283,-0.222,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.7966352369985543,0.0,0.31,0.08,0.32,0.06,0.074,3.122,-0.461,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.8631474580033682,83.0,0.37,0.17,0.41,0.04,0.084,3.46,-1.074,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.9294485840364359,408.0,0.15,0.02,0.15,0.46,0.081,3.275,-1.131,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,0.9957136299926788,413.0,0.15,0.07,0.17,0.06,0.078,3.211,-0.895,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.062188721029088,394.0,0.17,0.01,0.17,0.02,0.074,3.125,-0.546,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.128485735040158,362.0,0.19,0.04,0.19,0.02,0.072,3.031,-0.57,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.1947582650464028,318.0,0.24,-0.01,0.24,0.06,0.07,2.948,-0.546,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.2611072270083241,320.0,0.2,-0.02,0.2,0.04,0.069,2.929,-0.439,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.3274241530452855,305.0,0.22,0.04,0.22,0.04,0.069,2.913,-0.544,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.3936287150136195,290.0,0.25,-0.01,0.25,0.02,0.07,2.956,-0.546,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.4599193280446343,308.0,0.23,0.03,0.23,0.04,0.069,2.913,-0.466,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.5262441270169802,302.0,0.21,0.04,0.21,0.02,0.07,2.935,-0.554,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.5925663230009377,292.0,0.23,-0.01,0.23,0.02,0.071,2.983,-0.576,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.6588716260157526,311.0,0.21,0.01,-0.21,-0.14,0.07,2.962,-0.485,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.7252845439943485,308.0,0.2,0.02,0.2,0.06,0.07,2.959,-0.565,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.7914881840115413,303.0,0.26,-0.01,0.26,0.26,0.07,2.954,-0.565,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.8577877840143628,310.0,0.2,0.06,0.21,0.44,0.069,2.916,-0.479,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.9241719880374148,303.0,0.19,0.0,0.19,0.02,0.07,2.956,-0.522,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,1.9904377910424955,289.0,0.26,-0.02,0.26,0.06,0.07,2.935,-0.538,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.056765190034639,298.0,0.21,0.01,-0.21,-0.04,0.069,2.921,-0.399,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.123044262989424,296.0,0.18,0.06,0.19,0.04,0.07,2.94,-0.506,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.1893744349945337,283.0,0.25,-0.04,0.25,0.06,0.071,2.98,-0.546,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.2557129340129904,293.0,0.21,0.01,0.21,0.04,0.068,2.905,-0.316,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.3219468140159734,293.0,0.19,0.04,0.2,0.0,0.068,2.868,-0.436,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.3882475530263036,282.0,0.15,0.01,0.15,0.06,0.072,3.026,-0.624,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.4544322570436634,288.0,0.17,0.01,0.17,0.04,0.069,2.929,-0.329,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.5207273870473728,288.0,0.24,-0.03,0.24,0.06,0.068,2.881,-0.418,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.5871525140246376,277.0,0.25,0.04,0.25,0.04,0.07,2.954,-0.53,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.6535210990114138,287.0,0.25,-0.01,0.25,0.04,0.068,2.895,-0.351,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.719738538027741,295.0,0.2,0.04,0.2,0.06,0.069,2.903,-0.463,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.7861204930231906,287.0,0.22,-0.03,0.22,0.06,0.072,3.042,-0.469,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.8524418009910733,283.0,0.23,-0.03,0.23,0.02,0.069,2.951,-0.407,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.9187054430367425,296.0,0.21,0.0,0.21,0.02,0.067,2.846,-0.377,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,300.0,run,2.9851454879972152,274.0,0.19,-0.06,0.2,0.08,0.071,2.98,-0.581,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,1.3129902072250843e-06,271.0,0.12,0.0,0.12,0.02,0.07,2.937,-0.541,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.07632718700915575,293.0,0.14,-0.01,0.14,0.02,0.064,2.731,-0.375,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.14282722200732678,273.0,0.15,0.03,0.15,0.02,0.056,2.337,-0.549,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.20886427600635216,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.27527660998748615,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.34201169398147613,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.40846759697888047,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.47486126399599016,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.5411396329873241,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.6074590740026906,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.6740918289870024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_+300_r2,left,0.0095,0.02,0.0,0,stop,0.7403628579922952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.00013724202290177345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.06634926801780239,0.0,-0.02,0.01,0.02,0.32,0.009,0.163,-0.348,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.13267332600662485,0.0,-0.06,0.03,0.07,0.04,-0.018,-0.305,-0.702,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.19892798800719902,0.0,-0.1,-0.06,0.12,0.24,-0.032,-1.093,-0.793,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.2651942660450004,0.0,-0.16,-0.01,0.16,0.04,-0.042,-1.734,-0.514,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.33173944102600217,0.0,-0.19,0.01,0.19,0.04,-0.045,-1.879,-0.463,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.39798904600320384,0.0,-0.21,0.01,0.21,0.0,-0.047,-1.962,-0.544,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.4642972470028326,0.0,-0.23,0.05,0.24,0.04,-0.052,-2.117,-0.758,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.5309717640047893,0.0,-0.28,0.02,0.28,0.04,-0.062,-2.648,-0.203,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.5973687380319461,-26.0,-0.21,0.0,-0.21,-0.02,-0.066,-2.793,-0.343,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.6636337620439008,-208.0,-0.19,0.04,0.2,0.1,-0.072,-3.031,-0.506,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.7302385020302609,-275.0,-0.2,0.06,0.2,0.02,-0.069,-2.895,-0.705,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.7964697040151805,-298.0,-0.2,-0.02,0.2,0.04,-0.065,-2.71,-0.6,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.8627214320003986,-287.0,-0.17,0.0,0.17,0.0,-0.063,-2.669,-0.377,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.9290501130162738,-243.0,-0.15,-0.01,0.15,0.38,-0.062,-2.594,-0.525,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,0.9954510050010867,-226.0,-0.15,-0.03,0.15,0.06,-0.066,-2.787,-0.394,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.0617928800056688,-218.0,-0.26,0.02,0.26,0.06,-0.061,-2.573,-0.364,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.1282821480417624,-225.0,-0.2,0.0,0.2,0.0,-0.065,-2.755,-0.327,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.194619225047063,-237.0,-0.21,-0.06,0.22,0.4,-0.071,-3.007,-0.461,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.2609436650527641,-274.0,-0.17,0.05,0.18,0.02,-0.072,-2.97,-0.812,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.3274486940354109,-310.0,-0.2,-0.03,0.2,0.02,-0.07,-2.929,-0.568,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.3937612710287794,-304.0,-0.19,0.02,0.19,0.04,-0.069,-2.895,-0.619,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.4600785850198008,-296.0,-0.16,0.05,0.17,0.42,-0.07,-2.892,-0.812,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.526584207022097,-290.0,-0.17,-0.04,0.18,0.02,-0.068,-2.86,-0.549,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.5928551360266283,-284.0,-0.15,0.0,0.15,0.02,-0.07,-2.929,-0.584,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.6591807180084288,-286.0,-0.24,0.02,0.24,0.02,-0.07,-2.932,-0.651,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.7256431319983676,-290.0,-0.23,0.0,0.23,0.08,-0.067,-2.809,-0.554,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.791901470045559,-290.0,-0.22,0.05,0.22,0.02,-0.069,-2.908,-0.605,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.858271132048685,-287.0,-0.22,0.02,0.22,0.06,-0.072,-3.002,-0.667,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.9245192070375197,-295.0,-0.21,0.0,0.21,0.02,-0.068,-2.852,-0.562,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,1.991054205049295,-303.0,-0.2,0.05,0.2,0.08,-0.068,-2.881,-0.568,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.0574330470408313,-283.0,-0.21,-0.03,0.22,0.02,-0.071,-3.004,-0.6,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.123970964050386,-286.0,-0.2,-0.01,0.2,0.08,-0.068,-2.881,-0.511,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.1902689750422724,-293.0,-0.15,-0.02,0.15,0.08,-0.069,-2.905,-0.463,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.2565928820404224,-280.0,-0.14,-0.06,-0.16,-0.1,-0.073,-3.055,-0.664,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.3231792090227827,-292.0,-0.17,-0.07,0.18,0.02,-0.069,-2.895,-0.605,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.389520478027407,-301.0,-0.22,0.0,0.22,0.02,-0.068,-2.873,-0.485,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.45589577103965,-286.0,-0.15,-0.02,0.15,0.02,-0.072,-2.996,-0.742,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.5224439980229363,-293.0,-0.17,0.01,0.17,0.08,-0.069,-2.862,-0.705,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.5886485560331494,-296.0,-0.2,-0.06,0.21,0.02,-0.07,-2.975,-0.49,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.6549595850519836,-284.0,-0.17,0.06,0.18,0.02,-0.07,-2.908,-0.782,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.7215508350054733,-297.0,-0.21,0.03,0.21,0.02,-0.068,-2.841,-0.686,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.787886851001531,-300.0,-0.19,-0.02,0.19,0.08,-0.07,-2.943,-0.528,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.8544677030295134,-282.0,-0.22,0.07,0.23,0.1,-0.069,-2.862,-0.667,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.9206654780427925,-289.0,-0.26,0.02,0.26,0.06,-0.069,-2.897,-0.611,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,-300.0,run,2.9869570240261964,-299.0,-0.2,0.03,0.2,0.08,-0.07,-2.932,-0.554,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,5.909823812544346e-07,-288.0,-0.24,0.02,0.24,0.04,-0.07,-2.932,-0.667,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.07623653498012573,-287.0,-0.21,0.02,0.21,0.06,-0.063,-2.632,-0.576,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.14264034997904673,-270.0,-0.13,-0.01,0.13,0.04,-0.051,-2.168,-0.367,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.20900092896772549,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.27531022898619995,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.3416724679991603,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.40800587699050084,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.4743163129896857,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.5406633609673008,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.606933137984015,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.6732325899647549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.02_kd0_-300_r2,left,0.0095,0.02,0.0,0,stop,0.7395637389854528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.00013645499711856246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.06633489101659507,0.0,0.01,0.01,0.01,0.04,0.007,0.292,0.112,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.1326390170142986,0.0,0.03,0.01,0.03,0.06,0.022,0.935,-0.005,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.19891239400021732,0.0,0.11,0.0,-0.11,-0.02,0.038,1.643,-0.013,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.26521086803404614,0.0,0.16,0.01,-0.16,-0.02,0.04,1.718,0.04,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.3314441519905813,0.0,0.22,0.0,0.22,0.04,0.04,1.729,0.096,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.3977399800205603,0.0,0.21,0.0,0.21,0.04,0.043,1.82,0.128,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.46406259201467037,0.0,0.26,0.0,0.26,0.0,0.044,1.895,0.166,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.5303441199939698,0.0,0.28,0.0,0.28,0.02,0.048,2.066,0.166,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.5966576490318403,0.0,0.26,-0.06,0.27,0.0,0.056,2.42,0.018,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.6632261470076628,0.0,0.29,0.0,0.29,0.08,0.07,2.98,-0.08,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.7294933400116861,21.0,0.33,0.01,0.33,0.04,0.088,3.755,-0.359,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.7958314780262299,417.0,0.16,0.0,0.16,0.04,0.081,3.34,-0.922,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.8621440129936673,409.0,0.17,0.0,0.17,0.08,0.073,3.106,-0.493,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.928549254022073,351.0,0.15,-0.04,0.16,0.02,0.069,2.911,-0.538,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.9948653090395965,303.0,0.14,-0.01,0.14,0.04,0.066,2.82,-0.388,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.0611495210323483,285.0,0.2,0.04,0.21,0.0,0.064,2.726,-0.356,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.127467570011504,255.0,0.19,-0.03,0.19,0.36,0.068,2.889,-0.316,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.1937498539919034,252.0,0.16,-0.01,0.16,0.02,0.067,2.836,-0.501,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.2600117130205035,272.0,0.25,-0.06,0.25,0.04,0.069,2.927,-0.343,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.3264501660014503,280.0,0.18,0.05,0.19,0.04,0.07,2.967,-0.474,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.3928618160425685,292.0,0.18,0.05,-0.18,-0.04,0.067,2.811,-0.627,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.459125483990647,301.0,0.19,-0.03,0.2,0.02,0.07,2.972,-0.469,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.5254197799949907,290.0,0.23,0.06,0.23,0.04,0.069,2.903,-0.469,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.59169201500481,296.0,0.23,0.02,-0.23,-0.02,0.067,2.833,-0.573,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.6582385629881173,297.0,0.2,0.04,0.21,0.02,0.07,2.948,-0.501,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.7246463500196114,295.0,0.22,0.01,0.22,0.08,0.07,2.978,-0.388,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.7910216469899751,301.0,0.26,0.0,0.26,0.16,0.068,2.849,-0.57,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.857304658042267,297.0,0.18,0.04,0.19,0.0,0.07,2.97,-0.482,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.9236109600169584,296.0,0.2,0.0,0.2,0.08,0.071,3.004,-0.383,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.989875055034645,294.0,0.26,-0.01,-0.26,-0.02,0.068,2.862,-0.549,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.056152436998673,296.0,0.18,-0.01,0.18,0.06,0.07,2.972,-0.442,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.1223890419933014,292.0,0.19,0.05,0.2,0.0,0.07,2.991,-0.412,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.1887014899984933,290.0,0.26,-0.02,0.26,0.04,0.069,2.916,-0.528,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.2550469930283725,293.0,0.22,-0.02,0.22,0.02,0.068,2.911,-0.359,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.321408643038012,288.0,0.2,0.0,0.2,0.0,0.068,2.911,-0.318,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.3877029080176726,284.0,0.12,0.04,0.13,0.02,0.07,2.937,-0.549,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.4540232780273072,281.0,0.17,0.02,0.17,0.02,0.068,2.892,-0.394,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.5202808899921365,280.0,0.18,-0.01,0.18,0.04,0.07,2.986,-0.388,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.586468899040483,285.0,0.26,0.04,0.26,0.04,0.069,2.927,-0.439,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,2.652871391037479,284.0,0.23,-0.01,0.23,0.04,0.068,2.887,-0.431,0
