case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.3230904809897766,285.0,0.15,-0.02,0.15,0.0,0.068,2.87,-0.498,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.3895892719738185,286.0,0.25,-0.04,0.25,0.06,0.069,2.924,-0.423,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.4560515849734657,284.0,0.12,0.05,0.14,0.4,0.072,3.05,-0.544,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.5223798300139606,293.0,0.2,0.03,0.21,0.04,0.068,2.857,-0.552,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.5886703690048307,300.0,0.22,-0.04,0.22,0.06,0.07,2.964,-0.453,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.654979316983372,289.0,0.22,0.06,0.23,0.04,0.07,2.964,-0.479,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.7212670919834636,291.0,0.25,0.0,0.25,0.04,0.067,2.844,-0.503,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.78749900899129,300.0,0.17,0.04,0.17,0.08,0.071,2.986,-0.565,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.854449089965783,287.0,0.25,0.04,0.25,0.02,0.07,2.978,-0.426,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.9207860269816592,292.0,0.28,0.0,0.28,0.04,0.069,2.897,-0.533,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,300.0,run,2.9873770539998077,304.0,0.21,0.04,0.22,0.04,0.071,2.986,-0.565,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,2.002983819693327e-06,295.0,0.23,0.05,0.24,0.06,0.071,3.004,-0.493,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.07647243700921535,301.0,0.14,0.01,-0.14,-0.02,0.064,2.675,-0.584,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.1428661270183511,284.0,0.12,0.0,0.12,0.04,0.055,2.345,-0.372,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.20924652100075036,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.27561389497714117,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.34192810399690643,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.40831128001445904,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.47468823101371527,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.5410039220005274,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.6073865669895895,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.6737515080021694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r2,left,0.0095,0.022,0.0,0,stop,0.7401309440028854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.00013927801046520472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.0664373739855364,0.0,-0.02,0.0,-0.02,-0.02,-0.005,-0.206,-0.112,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.13274247903609648,0.0,-0.04,0.0,0.04,0.0,-0.026,-1.077,-0.243,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.19900362798944116,0.0,-0.15,-0.01,0.15,0.04,-0.041,-1.763,-0.056,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.26533235900569707,0.0,-0.2,0.0,0.2,0.1,-0.041,-1.75,0.018,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.3315933980047703,0.0,-0.18,-0.03,0.19,0.02,-0.041,-1.755,0.101,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.3978376550367102,0.0,-0.22,-0.02,0.22,0.1,-0.043,-1.844,0.16,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.4641624620417133,0.0,-0.24,0.0,0.24,0.1,-0.046,-1.954,0.176,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.5304718579864129,0.0,-0.24,-0.06,0.25,0.1,-0.049,-2.066,0.241,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.596753036021255,0.0,-0.3,0.02,0.3,0.04,-0.054,-2.305,0.064,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.6629838760127313,0.0,-0.3,0.07,0.31,0.32,-0.066,-2.825,-0.19,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.7293598480173387,-77.0,-0.21,0.0,0.21,0.04,-0.087,-3.691,-0.506,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.7955861699883826,-387.0,-0.15,0.04,0.16,0.26,-0.081,-3.273,-1.174,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.8618507490027696,-416.0,-0.18,0.03,0.19,0.02,-0.077,-3.248,-0.694,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.9282725090160966,-365.0,-0.18,0.05,0.18,0.04,-0.069,-2.868,-0.763,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,0.9946001200005412,-316.0,-0.12,-0.01,0.12,0.06,-0.068,-2.865,-0.621,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.0608586960006505,-286.0,-0.2,0.04,0.21,0.02,-0.067,-2.854,-0.474,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.1276183300069533,-272.0,-0.23,0.01,0.23,0.02,-0.068,-2.895,-0.455,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.194044420029968,-270.0,-0.22,-0.07,0.23,0.1,-0.066,-2.777,-0.538,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.2605560210067779,-269.0,-0.24,-0.06,0.25,0.02,-0.069,-2.946,-0.377,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.3267964720143937,-281.0,-0.15,-0.03,0.15,0.04,-0.072,-3.037,-0.619,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.3930726730031893,-300.0,-0.15,-0.02,0.15,0.06,-0.07,-2.9,-0.766,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.4592789059970528,-301.0,-0.23,-0.05,0.24,0.02,-0.071,-3.018,-0.41,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.5254121799953282,-301.0,-0.15,-0.03,0.16,0.06,-0.073,-3.045,-0.68,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.5917037230101414,-311.0,-0.18,-0.06,0.19,0.02,-0.07,-2.905,-0.721,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.6578275299980305,-310.0,-0.2,-0.01,0.2,0.08,-0.071,-2.999,-0.466,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.7240664130076766,-304.0,-0.18,-0.03,0.18,0.02,-0.072,-3.015,-0.643,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.7903828319977038,-308.0,-0.21,-0.08,0.22,0.04,-0.068,-2.86,-0.597,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.8568462510011159,-301.0,-0.2,-0.01,0.2,0.02,-0.07,-2.962,-0.399,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.9231169740087353,-291.0,-0.17,-0.05,0.18,0.02,-0.07,-2.967,-0.573,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,1.9894859319902025,-293.0,-0.17,-0.05,0.17,0.02,-0.068,-2.841,-0.731,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.0558044720091857,-290.0,-0.22,-0.07,0.23,0.06,-0.07,-2.988,-0.444,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.1221892930334434,-287.0,-0.16,0.01,0.16,0.06,-0.07,-2.94,-0.654,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.1885679730330594,-295.0,-0.14,0.06,0.16,0.18,-0.068,-2.801,-0.755,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.254904505040031,-292.0,-0.21,-0.05,0.21,0.06,-0.071,-3.015,-0.533,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.3212113400222734,-288.0,-0.22,0.06,0.23,0.02,-0.069,-2.9,-0.57,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.3875837700325064,-298.0,-0.19,0.04,0.2,0.02,-0.067,-2.803,-0.691,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.453948008012958,-293.0,-0.2,0.02,0.2,0.02,-0.071,-3.007,-0.595,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.520285439037252,-288.0,-0.23,0.02,0.23,0.02,-0.069,-2.935,-0.501,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.5866415899945423,-296.0,-0.26,-0.01,0.26,0.02,-0.067,-2.79,-0.619,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.6530288900248706,-291.0,-0.15,0.0,0.15,0.02,-0.072,-3.053,-0.552,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.7193735709879547,-290.0,-0.28,-0.02,0.28,0.06,-0.069,-2.919,-0.436,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.7856789660290815,-299.0,-0.24,0.0,0.24,0.02,-0.068,-2.836,-0.648,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.8523878910345957,-291.0,-0.17,-0.01,0.17,0.02,-0.07,-2.962,-0.474,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.9187757979962043,-285.0,-0.23,0.0,0.23,0.02,-0.07,-2.983,-0.436,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,-300.0,run,2.9850392740336247,-291.0,-0.2,-0.03,0.21,0.06,-0.07,-2.916,-0.667,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,1.0370276868343353e-06,-288.0,-0.19,-0.02,0.19,0.04,-0.069,-2.919,-0.522,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.07664346403907984,-283.0,-0.18,0.03,0.18,0.04,-0.067,-2.852,-0.377,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.14305635704658926,-276.0,-0.13,0.0,0.13,0.04,-0.054,-2.286,-0.348,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.20940970699302852,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.27589896600693464,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.3422752770129591,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.40867133100982755,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.4749804820166901,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.5417486870428547,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.6083748130477034,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.6748216520063579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r2,left,0.0095,0.022,0.0,0,stop,0.7411654260358773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.00017146696336567402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.06641354301245883,0.0,0.0,0.0,0.0,0.0,-0.001,-0.042,-0.032,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.1327017279691063,0.0,0.01,0.02,0.02,0.08,0.018,0.742,-0.123,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.1988785809953697,0.0,0.12,0.0,0.12,0.04,0.038,1.621,-0.286,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.2651603539707139,0.0,0.16,0.0,0.16,0.14,0.046,1.951,-0.335,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.3314306559623219,0.0,0.25,0.02,0.25,0.02,0.048,2.029,-0.238,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.39767580199986696,0.0,0.2,0.0,0.2,0.08,0.051,2.173,-0.345,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.4639596599736251,0.0,0.21,0.01,0.21,0.04,0.058,2.484,-0.125,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.5302010530140251,23.0,0.27,0.06,0.28,0.02,0.065,2.779,-0.203,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.5965100119938143,143.0,0.21,-0.02,0.21,0.02,0.067,2.854,-0.268,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.66287357598776,249.0,0.16,0.0,0.16,0.08,0.064,2.723,-0.356,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.7290643029846251,255.0,0.15,0.04,0.16,0.04,0.063,2.68,-0.474,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.795348240993917,249.0,0.22,0.0,0.22,0.06,0.061,2.586,-0.343,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.8618971760151908,223.0,0.18,-0.04,0.19,0.06,0.058,2.495,-0.034,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.9282911759801209,213.0,0.26,-0.01,0.26,0.06,0.058,2.476,-0.19,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,0.9947513949591666,197.0,0.19,0.0,0.19,0.04,0.061,2.592,-0.273,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.0612109969952144,203.0,0.23,0.05,0.23,0.08,0.065,2.771,-0.335,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.127429114014376,214.0,0.21,-0.03,0.21,0.02,0.066,2.82,-0.265,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.1937693209620193,253.0,0.19,0.01,0.19,0.04,0.067,2.86,-0.367,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.2603117760154419,267.0,0.14,-0.03,0.14,0.02,0.071,3.018,-0.511,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.3266623739618808,287.0,0.14,0.0,0.14,0.04,0.069,2.905,-0.589,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.393088953976985,293.0,0.22,-0.02,0.22,0.0,0.068,2.9,-0.45,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.4594529140158556,282.0,0.2,0.08,0.21,0.06,0.069,2.924,-0.573,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.5257525419583544,294.0,0.21,0.02,0.21,0.32,0.068,2.838,-0.597,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.592051413957961,296.0,0.16,0.0,0.16,0.04,0.069,2.932,-0.501,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.6583933749934658,286.0,0.22,0.05,0.22,0.04,0.069,2.935,-0.482,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.7246836539707147,293.0,0.21,-0.02,0.21,0.06,0.068,2.878,-0.525,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.7912561540142633,291.0,0.17,0.02,0.18,0.04,0.069,2.908,-0.436,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.8576283020083793,285.0,0.17,0.0,0.17,0.04,0.069,2.94,-0.377,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.9239225159981288,279.0,0.2,-0.04,0.21,0.06,0.07,2.972,-0.536,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,1.9901655960129574,287.0,0.22,-0.03,0.23,0.04,0.068,2.903,-0.353,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.0564268219750375,286.0,0.23,0.0,0.23,0.06,0.068,2.9,-0.383,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.122807298961561,285.0,0.14,0.08,0.16,0.08,0.07,2.959,-0.595,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.1893641829956323,287.0,0.17,0.03,0.17,0.04,0.068,2.889,-0.42,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.255913750967011,285.0,0.2,-0.02,0.2,0.1,0.071,2.994,-0.426,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.3221178670064546,284.0,0.24,0.04,0.24,0.08,0.07,2.962,-0.453,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.3887338869972154,289.0,0.25,-0.02,0.25,0.06,0.068,2.873,-0.394,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.4551352839916945,290.0,0.19,0.02,0.19,0.04,0.071,2.994,-0.428,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.5213876829948276,289.0,0.22,-0.01,0.22,0.04,0.071,3.029,-0.423,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.5878075159853324,290.0,0.21,-0.02,0.21,0.06,0.07,2.946,-0.469,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.6541098009911366,298.0,0.06,0.06,0.09,0.14,0.071,3.015,-0.375,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.7202926839818247,291.0,0.19,-0.01,0.19,0.08,0.072,3.066,-0.509,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.7866346149821766,295.0,0.2,-0.04,0.21,0.06,0.07,2.951,-0.503,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.853190094989259,306.0,0.17,-0.02,-0.17,-0.02,0.07,2.983,-0.388,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.9197403939906508,289.0,0.21,-0.05,0.21,0.02,0.072,3.045,-0.514,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,300.0,run,2.9860834649880417,290.0,0.17,-0.08,0.19,0.08,0.071,2.978,-0.536,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,1.0540243238210678e-06,303.0,0.11,-0.04,0.12,0.04,0.072,3.039,-0.458,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.07635550003033131,297.0,0.18,0.0,0.18,0.04,0.068,2.887,-0.404,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.1427996740094386,285.0,0.16,-0.02,0.16,0.04,0.054,2.305,-0.377,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.2091013960307464,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.2753500460530631,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.34180734801338986,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.40809467004146427,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.4746061050100252,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.5410952500533313,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.607447331014555,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.673891797021497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300_r1,left,0.009,0.02,0.0,0,stop,0.7403901950456202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.00012117403093725443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.06629378499928862,0.0,0.0,0.0,0.0,0.3,-0.007,-0.171,0.27,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.13264024798991159,0.0,-0.03,0.0,-0.03,-0.02,-0.023,-0.932,0.337,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.19884299900149927,0.0,-0.11,0.03,0.12,0.12,-0.037,-1.56,0.214,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.26508035900769755,0.0,-0.13,0.05,0.14,0.12,-0.043,-1.838,0.04,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.33134358102688566,0.0,-0.17,0.03,0.17,0.0,-0.045,-1.932,-0.152,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.39777618198422715,0.0,-0.23,-0.07,0.24,0.02,-0.052,-2.195,-0.249,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.46391747100278735,0.0,-0.24,-0.07,-0.25,-0.02,-0.06,-2.562,-0.152,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.5302249169908464,0.0,-0.24,0.01,0.24,0.02,-0.064,-2.747,-0.241,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.596690139034763,-196.0,-0.24,0.05,0.25,0.0,-0.066,-2.795,-0.525,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.6631170850014314,-231.0,-0.17,0.0,0.17,0.04,-0.064,-2.691,-0.589,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.7294915689853951,-258.0,-0.18,-0.01,-0.18,-0.04,-0.06,-2.565,-0.34,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.7959301180089824,-242.0,-0.19,0.04,0.19,0.04,-0.057,-2.42,-0.428,0
left_kp0.009_ki0.02_kd0_-300_r1,left,0.009,0.02,0.0,-300.0,run,0.862225920020137,-218.0,-0.23,0.03,0.23,0.04,-0.057,-2.434,-0.227,0
